ID,designation_header,strain_number_header,is_type_strain_header,species,genus
119536,"ST015605(HKI), BI 04449",,0,"Streptomyces sp.",Streptomyces
121025,ST017356(HKI),,0,"Streptomyces sp.",Streptomyces
122033,"ST025294(HKI), 688/30",,0,"Streptomyces sp.",Streptomyces
123522,"ST015177(HKI), BI 04014",,0,"Streptomyces sp.",Streptomyces
125011,"ST011199(HKI), BI 07622",,0,"Streptomyces sp.",Streptomyces
154005,,"CCUG 51939",0,"Streptomyces sp.",Streptomyces
106851,ST008876(HKI),,0,"Streptomyces sp.",Streptomyces
108340,ST028698(HKI),,0,"Streptomyces sp.",Streptomyces
109829,"ST019125(HKI), BI 08751",,0,"Streptomyces sp.",Streptomyces
111318,"ST013658(HKI), BI 02468",,0,"Streptomyces sp.",Streptomyces
107102,"ST016954(HKI), BI 06495",,0,"Streptomyces sp.",Streptomyces
108591,ST028951(HKI),,0,"Streptomyces sp.",Streptomyces
110080,"ST014583(HKI), BI 03416",,0,"Streptomyces sp.",Streptomyces
112577,"ST013813(HKI), BI 02623",,0,"Streptomyces sp.",Streptomyces
114066,ST009759(HKI),,0,"Streptomyces sp.",Streptomyces
115555,"ST006783(HKI), 496/428",,0,"Streptomyces sp.",Streptomyces
118052,"ST005999(HKI), 3c/30",,0,"Streptomyces sp.",Streptomyces
111339,"ST013691(HKI), BI 02502",,0,"Streptomyces sp.",Streptomyces
112828,"ST006570(HKI), VII/61, BI 11908",,0,"Streptomyces sp.",Streptomyces
114317,ST003084(HKI),,0,"Streptomyces sp.",Streptomyces
115806,"ST016055(HKI), BI 05005",,0,"Streptomyces sp.",Streptomyces
116814,"ST015083(HKI), BI 03920",,0,"Streptomyces sp.",Streptomyces
118303,"ST016310(HKI), BI 05499",,0,"Streptomyces sp.",Streptomyces
119792,"ST013404(HKI), BI 02212",,0,"Streptomyces sp.",Streptomyces
121281,"ST019406(HKI), BI 09131",,0,"Streptomyces sp.",Streptomyces
122289,ST003312(HKI),,0,"Streptomyces sp.",Streptomyces
123778,"ST010255(HKI), BI 07009",,0,"Streptomyces sp.",Streptomyces
125267,ST010932(HKI),,0,"Streptomyces sp.",Streptomyces
118554,"ST006036(HKI), 9b/16",,0,"Streptomyces sp.",Streptomyces
120043,"ST018217(HKI), BI 08207",,0,"Streptomyces sp.",Streptomyces
121532,"ST020159(HKI), BI 09750",,0,"Streptomyces sp.",Streptomyces
122540,ST005635(HKI),,0,"Streptomyces sp.",Streptomyces
124029,ST012577(HKI),,0,"Streptomyces sp.",Streptomyces
125518,"ST023856(HKI), GT20001481",,0,"Streptomyces sp.",Streptomyces
107358,"ST017198(HKI), BI 09741",,0,"Streptomyces sp.",Streptomyces
108847,"ST022597(HKI), BI 11573",,0,"Streptomyces sp.",Streptomyces
110336,ST007480(HKI),,0,"Streptomyces sp.",Streptomyces
125769,"ST022858(HKI), BI 11759",,0,"Streptomyces sp.",Streptomyces
106120,ST026743(HKI),,0,"Streptomyces sp.",Streptomyces
107609,"ST018275(HKI), BI 08265",,0,"Streptomyces sp.",Streptomyces
109098,ST022665(HKI),,0,"Streptomyces sp.",Streptomyces
110587,ST004968(HKI),,0,"Streptomyces sp.",Streptomyces
111595,"ST006057(HKI), 17a/2",,0,"Streptomyces sp.",Streptomyces
113084,"ST014452(HKI), BI 03285",,0,"Streptomyces sp.",Streptomyces
114573,"ST019414(HKI), BI 09179",,0,"Streptomyces sp.",Streptomyces
116062,"ST005771(HKI), 8/7",,0,"Streptomyces sp.",Streptomyces
117070,"ST003634(HKI), BI 05996",,0,"Streptomyces sp.",Streptomyces
111846,"ST003622(HKI), BI 05984",,0,"Streptomyces sp.",Streptomyces
113335,ST000763(HKI),,0,"Streptomyces sp.",Streptomyces
114824,"ST013904(HKI), BI 02714",,0,"Streptomyces sp.",Streptomyces
116313,"ST015028(HKI), BI 03863",,0,"Streptomyces sp.",Streptomyces
117321,"ST014251(HKI), BI 03068",,0,"Streptomyces sp.",Streptomyces
118810,"ST015356(HKI), BI 04195",,0,"Streptomyces sp.",Streptomyces
120299,"ST008081(HKI), BI 06176",,0,"Streptomyces sp.",Streptomyces
121788,"ST006814(HKI), 8/6",,0,"Streptomyces sp.",Streptomyces
122796,"ST021162(HKI), BI 10371",,0,"Streptomyces sp.",Streptomyces
124285,"ST027611(HKI), GT20044097",,0,"Streptomyces sp.",Streptomyces
15624,,"DSM 40024, ATCC 23953, CBS 351.68, CBS 936.68, ETH 24347, IFO 13203, ISP 5024, JCM 4214, JCM 4666, KCC S-0214, KCC S-0666, NBRC 13203, NIHJ 284, NRRL B-2517, RIA 1105, BCRC 13658, NRRL ISP-5024, VKM Ac-1004",0,"Streptomyces sp.",Streptomyces
119061,"ST003893(HKI), BI 06627",,0,"Streptomyces sp.",Streptomyces
120550,"ST023395(HKI), 531/102, BI 12088",,0,"Streptomyces sp.",Streptomyces
123047,ST011651(HKI),,0,"Streptomyces sp.",Streptomyces
124536,ST004285(HKI),,0,"Streptomyces sp.",Streptomyces
126025,ST011561(HKI),,0,"Streptomyces sp.",Streptomyces
105619,"ST021052(HKI), BI 10296",,0,"Streptomyces sp.",Streptomyces
106376,"ST023885(HKI), GT20001510",,0,"Streptomyces sp.",Streptomyces
107865,ST032203(HKI),,0,"Streptomyces sp.",Streptomyces
109354,ST029146(HKI),,0,"Streptomyces sp.",Streptomyces
110843,ST011577(HKI),,0,"Streptomyces sp.",Streptomyces
15875,101,"DSM 41314, IMRU 3619",0,"Streptomyces sp.",Streptomyces
126276,ST005419(HKI),,0,"Streptomyces sp.",Streptomyces
106627,ST024104(HKI),,0,"Streptomyces sp.",Streptomyces
108116,"ST022194(HKI), BI 11239",,0,"Streptomyces sp.",Streptomyces
109605,"WS 24, ST008670(HKI)","WS 24",0,"Streptomyces sp.",Streptomyces
111094,"ST016812(HKI), BI 06246",,0,"Streptomyces sp.",Streptomyces
112102,"ST013269(HKI), BI 02077",,0,"Streptomyces sp.",Streptomyces
113591,ST010821(HKI),,0,"Streptomyces sp.",Streptomyces
115080,"ST011897(HKI), BI 07974",,0,"Streptomyces sp.",Streptomyces
116569,"ST020420(HKI), BI 09821",,0,"Streptomyces sp.",Streptomyces
117577,ST008260(HKI),,0,"Streptomyces sp.",Streptomyces
112353,"ST013699(HKI), BI 02510",,0,"Streptomyces sp.",Streptomyces
113842,ST019047(HKI),,0,"Streptomyces sp.",Streptomyces
115331,ST001029(HKI),,0,"Streptomyces sp.",Streptomyces
117828,ST009102(HKI),,0,"Streptomyces sp.",Streptomyces
119317,"ST010440(HKI), BI 07164",,0,"Streptomyces sp.",Streptomyces
120806,"ST001552(HKI), BI 05240",,0,"Streptomyces sp.",Streptomyces
123303,ST008426(HKI),,0,"Streptomyces sp.",Streptomyces
124792,"ST015104(HKI), BI 03941",,0,"Streptomyces sp.",Streptomyces
105875,"ST023687(HKI), GT20001423",,0,"Streptomyces sp.",Streptomyces
118079,"ST007104(HKI), 652-8",,0,"Streptomyces sp.",Streptomyces
119568,ST002692(HKI),,0,"Streptomyces sp.",Streptomyces
121057,"ST013558(HKI), BI 02368",,0,"Streptomyces sp.",Streptomyces
122065,"ST006856(HKI), E6/29",,0,"Streptomyces sp.",Streptomyces
123554,"ST015277(HKI), BI 04116",,0,"Streptomyces sp.",Streptomyces
125043,ST030780(HKI),,0,"Streptomyces sp.",Streptomyces
164963,,"JCM 4262, CCM 259, IFM 1179",0,"Streptomyces sp.",Streptomyces
106883,ST008942(HKI),,0,"Streptomyces sp.",Streptomyces
108372,ST026188(HKI),,0,"Streptomyces sp.",Streptomyces
109861,"ST009334(HKI), BI 06771",,0,"Streptomyces sp.",Streptomyces
125294,ST026781(HKI),,0,"Streptomyces sp.",Streptomyces
107134,"ST017025(HKI), BI 07091",,0,"Streptomyces sp.",Streptomyces
108623,ST029786(HKI),,0,"Streptomyces sp.",Streptomyces
110112,"ST014651(HKI), BI 03485",,0,"Streptomyces sp.",Streptomyces
112609,"ST014192(HKI), BI 03008",,0,"Streptomyces sp.",Streptomyces
114098,ST010861(HKI),,0,"Streptomyces sp.",Streptomyces
115587,"ST006855(HKI), E6/24",,0,"Streptomyces sp.",Streptomyces
111371,"ST013760(HKI), BI 02571",,0,"Streptomyces sp.",Streptomyces
112860,ST007935(HKI),,0,"Streptomyces sp.",Streptomyces
114349,ST003124(HKI),,0,"Streptomyces sp.",Streptomyces
115838,"ST016113(HKI), BI 05096",,0,"Streptomyces sp.",Streptomyces
116846,"ST015136(HKI), BI 03973",,0,"Streptomyces sp.",Streptomyces
118335,"ST016355(HKI), BI 05560",,0,"Streptomyces sp.",Streptomyces
119824,"ST015783(HKI), BI 04630",,0,"Streptomyces sp.",Streptomyces
121313,ST009985(HKI),,0,"Streptomyces sp.",Streptomyces
122321,ST008166(HKI),,0,"Streptomyces sp.",Streptomyces
123810,"ST010421(HKI), BI 07145",,0,"Streptomyces sp.",Streptomyces
118586,"ST006110(HKI), 23/30",,0,"Streptomyces sp.",Streptomyces
120075,ST009588(HKI),,0,"Streptomyces sp.",Streptomyces
121564,ST023367(HKI),,0,"Streptomyces sp.",Streptomyces
122572,"ST016225(HKI), BI 05337",,0,"Streptomyces sp.",Streptomyces
124061,ST024036(HKI),,0,"Streptomyces sp.",Streptomyces
125550,ST004454(HKI),,0,"Streptomyces sp.",Streptomyces
107390,ST017272(HKI),,0,"Streptomyces sp.",Streptomyces
108879,"ST023405(HKI), 531/32, BI 12098",,0,"Streptomyces sp.",Streptomyces
110368,ST007557(HKI),,0,"Streptomyces sp.",Streptomyces
125801,"ST023219(HKI), BI 11849",,0,"Streptomyces sp.",Streptomyces
106152,"ST023761(HKI), GT20001391",,0,"Streptomyces sp.",Streptomyces
107641,"ST018325(HKI), BI 08312",,0,"Streptomyces sp.",Streptomyces
109130,ST026365(HKI),,0,"Streptomyces sp.",Streptomyces
110619,ST005022(HKI),,0,"Streptomyces sp.",Streptomyces
111627,"ST006128(HKI), 23/140",,0,"Streptomyces sp.",Streptomyces
113116,"ST014357(HKI), BI 03189",,0,"Streptomyces sp.",Streptomyces
114605,ST019474(HKI),,0,"Streptomyces sp.",Streptomyces
116094,"ST005844(HKI), 886",,0,"Streptomyces sp.",Streptomyces
117102,ST007974(HKI),,0,"Streptomyces sp.",Streptomyces
110870,ST011645(HKI),,0,"Streptomyces sp.",Streptomyces
111878,ST021402(HKI),,0,"Streptomyces sp.",Streptomyces
113367,ST005305(HKI),,0,"Streptomyces sp.",Streptomyces
114856,"ST014993(HKI), BI 03828",,0,"Streptomyces sp.",Streptomyces
116345,"ST015074(HKI), BI 03909",,0,"Streptomyces sp.",Streptomyces
117353,"ST014318(HKI), BI 03150",,0,"Streptomyces sp.",Streptomyces
118842,"ST015415(HKI), BI 04256",,0,"Streptomyces sp.",Streptomyces
120331,ST008214(HKI),,0,"Streptomyces sp.",Streptomyces
121820,"ST011936(HKI), BI 08013",,0,"Streptomyces sp.",Streptomyces
122828,"ST016436(HKI), BI 05632",,0,"Streptomyces sp.",Streptomyces
124317,ST028873(HKI),,0,"Streptomyces sp.",Streptomyces
159135,Dv83,"DSM 41975",0,"Streptomyces sp.",Streptomyces
15656,,"DSM 40337, ATCC 25421, CBS 919.69, IFO 13009, ISP 5337, NBRC 13009, NRRL 2954, RIA 1201, JCM 4445, BCRC 12077, IMSNU 22154, KCTC 9112, VKM Ac-1274",0,"Streptomyces sp.",Streptomyces
117604,ST012249(HKI),,0,"Streptomyces sp.",Streptomyces
119093,"ST003941(HKI), BI 06893",,0,"Streptomyces sp.",Streptomyces
120582,"ST001289(HKI), BI 04762",,0,"Streptomyces sp.",Streptomyces
123079,"ST020777(HKI), BI 10155",,0,"Streptomyces sp.",Streptomyces
124568,ST029218(HKI),,0,"Streptomyces sp.",Streptomyces
126057,ST005432(HKI),,0,"Streptomyces sp.",Streptomyces
105651,"ST021119(HKI), BI 10328",,0,"Streptomyces sp.",Streptomyces
106408,"ST023919(HKI), GT20001544",,0,"Streptomyces sp.",Streptomyces
107897,ST021196(HKI),,0,"Streptomyces sp.",Streptomyces
109386,ST029198(HKI),,0,"Streptomyces sp.",Streptomyces
15907,583,"DSM 41346, IMRU 3706",0,"Streptomyces sp.",Streptomyces
124819,"ST012961(HKI), BI 01767",,0,"Streptomyces sp.",Streptomyces
126308,ST003579(HKI),,0,"Streptomyces sp.",Streptomyces
106659,ST024156(HKI),,0,"Streptomyces sp.",Streptomyces
108148,ST022318(HKI),,0,"Streptomyces sp.",Streptomyces
109637,"ST018565(HKI), BI 08406",,0,"Streptomyces sp.",Streptomyces
111126,"ST016877(HKI), BI 06417",,0,"Streptomyces sp.",Streptomyces
112134,"ST013472(HKI), BI 02282",,0,"Streptomyces sp.",Streptomyces
113623,"ST015685(HKI), BI 04531",,0,"Streptomyces sp.",Streptomyces
115112,"ST011942(HKI), BI 08019",,0,"Streptomyces sp.",Streptomyces
116601,"ST020484(HKI), BI 09976",,0,"Streptomyces sp.",Streptomyces
112385,"ST016595(HKI), BI 05790",,0,"Streptomyces sp.",Streptomyces
113874,"ST019117(HKI), BI 08743",,0,"Streptomyces sp.",Streptomyces
115363,ST001106(HKI),,0,"Streptomyces sp.",Streptomyces
117860,ST001364(HKI),,0,"Streptomyces sp.",Streptomyces
119349,"ST010478(HKI), BI 07202",,0,"Streptomyces sp.",Streptomyces
120838,"ST001607(HKI), BI 05327",,0,"Streptomyces sp.",Streptomyces
123335,ST026682(HKI),,0,"Streptomyces sp.",Streptomyces
105907,ST002291(HKI),,0,"Streptomyces sp.",Streptomyces
118111,"ST007195(HKI), 709-37",,0,"Streptomyces sp.",Streptomyces
119600,ST008306(HKI),,0,"Streptomyces sp.",Streptomyces
121089,"ST013444(HKI), BI 02254",,0,"Streptomyces sp.",Streptomyces
122097,"ST006923(HKI), 16/3",,0,"Streptomyces sp.",Streptomyces
123586,"ST015391(HKI), BI 04230",,0,"Streptomyces sp.",Streptomyces
125075,"ST015027(HKI), BI 03862",,0,"Streptomyces sp.",Streptomyces
164996,,"JCM 4698",0,"Streptomyces sp.",Streptomyces
106915,"ST012845(HKI), BI 01650",,0,"Streptomyces sp.",Streptomyces
108404,ST026274(HKI),,0,"Streptomyces sp.",Streptomyces
125326,"ST027186(HKI), GT20044177",,0,"Streptomyces sp.",Streptomyces
107166,"ST004335(HKI), BI 06060",,0,"Streptomyces sp.",Streptomyces
108655,ST029839(HKI),,0,"Streptomyces sp.",Streptomyces
110144,"ST001673(HKI), BI 05481",,0,"Streptomyces sp.",Streptomyces
112641,"ST014038(HKI), BI 02849",,0,"Streptomyces sp.",Streptomyces
114130,ST010917(HKI),,0,"Streptomyces sp.",Streptomyces
115619,"ST006921(HKI), 15/29",,0,"Streptomyces sp.",Streptomyces
110395,ST012578(HKI),,0,"Streptomyces sp.",Streptomyces
111403,"ST004108(HKI), BI 07272",,0,"Streptomyces sp.",Streptomyces
112892,"ST010592(HKI), BI 07324",,0,"Streptomyces sp.",Streptomyces
114381,ST003165(HKI),,0,"Streptomyces sp.",Streptomyces
115870,"ST019615(HKI), BI 09291",,0,"Streptomyces sp.",Streptomyces
116878,"ST015187(HKI), BI 04024",,0,"Streptomyces sp.",Streptomyces
118367,"ST016397(HKI), BI 05593",,0,"Streptomyces sp.",Streptomyces
119856,"ST015995(HKI), BI 04945",,0,"Streptomyces sp.",Streptomyces
121345,ST010760(HKI),,0,"Streptomyces sp.",Streptomyces
122353,ST012214(HKI),,0,"Streptomyces sp.",Streptomyces
117129,ST008033(HKI),,0,"Streptomyces sp.",Streptomyces
118618,"ST006188(HKI), 13a/16",,0,"Streptomyces sp.",Streptomyces
120107,"ST025265(HKI), 689/47",,0,"Streptomyces sp.",Streptomyces
121596,"ST006194(HKI), 13a/35",,0,"Streptomyces sp.",Streptomyces
122604,"ST006935(HKI), 16/59",,0,"Streptomyces sp.",Streptomyces
124093,ST027028(HKI),,0,"Streptomyces sp.",Streptomyces
125582,ST004522(HKI),,0,"Streptomyces sp.",Streptomyces
107422,"ST017364(HKI), BI 09674",,0,"Streptomyces sp.",Streptomyces
108911,ST023490(HKI),,0,"Streptomyces sp.",Streptomyces
124344,ST021096(HKI),,0,"Streptomyces sp.",Streptomyces
125833,"ST012817(HKI), BI 01622",,0,"Streptomyces sp.",Streptomyces
106184,"ST023846(HKI), GT20001471",,0,"Streptomyces sp.",Streptomyces
107673,"ST018362(HKI), BI 08349",,0,"Streptomyces sp.",Streptomyces
109162,ST026449(HKI),,0,"Streptomyces sp.",Streptomyces
110651,ST005169(HKI),,0,"Streptomyces sp.",Streptomyces
111659,ST004716(HKI),,0,"Streptomyces sp.",Streptomyces
113148,"ST012470(HKI), BI 01274",,0,"Streptomyces sp.",Streptomyces
114637,ST019543(HKI),,0,"Streptomyces sp.",Streptomyces
116126,"ST005882(HKI), 764",,0,"Streptomyces sp.",Streptomyces
15683,,"DSM 40475, ATCC 27418, CBS 696.72, IFO 13395, ISP 5475, JCM 4724, NBRC 13395, NRRL 2429, RIA 1356, KCTC 9061, VKM Ac-749",0,"Streptomyces sp.",Streptomyces
109413,ST026591(HKI),,0,"Streptomyces sp.",Streptomyces
110902,"ST011721(HKI), S12, ST 08597",,0,"Streptomyces sp.",Streptomyces
111910,ST021482(HKI),,0,"Streptomyces sp.",Streptomyces
113399,ST005347(HKI),,0,"Streptomyces sp.",Streptomyces
114888,ST002249(HKI),,0,"Streptomyces sp.",Streptomyces
116377,"ST016173(HKI), BI 05222",,0,"Streptomyces sp.",Streptomyces
117385,"ST014391(HKI), BI 03223",,0,"Streptomyces sp.",Streptomyces
118874,"ST015484(HKI), BI 04329",,0,"Streptomyces sp.",Streptomyces
120363,ST017353(HKI),,0,"Streptomyces sp.",Streptomyces
121852,"ST015443(HKI), BI 04285",,0,"Streptomyces sp.",Streptomyces
122860,"ST016524(HKI), BI 05719",,0,"Streptomyces sp.",Streptomyces
117636,ST012301(HKI),,0,"Streptomyces sp.",Streptomyces
119125,"ST009218(HKI), BI 06648",,0,"Streptomyces sp.",Streptomyces
120614,"ST001473(HKI), BI 05077",,0,"Streptomyces sp.",Streptomyces
123111,"ST014871(HKI), BI 03706",,0,"Streptomyces sp.",Streptomyces
124600,"ST013660(HKI), BI 02470",,0,"Streptomyces sp.",Streptomyces
126089,ST011051(HKI),,0,"Streptomyces sp.",Streptomyces
105683,"ST021865(HKI), BI 10871",,0,"Streptomyces sp.",Streptomyces
160940,,"JCM 10377",0,"Streptomyces sp.",Streptomyces
106440,"ST023960(HKI), GT20001585",,0,"Streptomyces sp.",Streptomyces
107929,"ST022120(HKI), BI 11131",,0,"Streptomyces sp.",Streptomyces
15940,,"DSM 41485, JCM 4130, KCC S-0130",0,"Streptomyces sp.",Streptomyces
123362,ST001212(HKI),,0,"Streptomyces sp.",Streptomyces
124851,ST001742(HKI),,0,"Streptomyces sp.",Streptomyces
126340,ST018161(HKI),,0,"Streptomyces sp.",Streptomyces
106691,"ST024256(HKI), BI 03910",,0,"Streptomyces sp.",Streptomyces
108180,"ST022387(HKI), BI 11352",,0,"Streptomyces sp.",Streptomyces
109669,ST029257(HKI),,0,"Streptomyces sp.",Streptomyces
111158,"ST003998(HKI), BI 07041",,0,"Streptomyces sp.",Streptomyces
112166,ST017923(HKI),,0,"Streptomyces sp.",Streptomyces
113655,"ST015721(HKI), BI 04567",,0,"Streptomyces sp.",Streptomyces
115144,"ST019940(HKI), BI 09519",,0,"Streptomyces sp.",Streptomyces
109920,ST009436(HKI),,0,"Streptomyces sp.",Streptomyces
112417,"ST021917(HKI), BI 10923",,0,"Streptomyces sp.",Streptomyces
113906,ST005369(HKI),,0,"Streptomyces sp.",Streptomyces
115395,ST001159(HKI),,0,"Streptomyces sp.",Streptomyces
117892,ST001413(HKI),,0,"Streptomyces sp.",Streptomyces
119381,"ST010549(HKI), ST 10549",,0,"Streptomyces sp.",Streptomyces
120870,"ST001663(HKI), BI 05471",,0,"Streptomyces sp.",Streptomyces
105939,"ST027839(HKI), GT20021619",,0,"Streptomyces sp.",Streptomyces
116654,ST009997(HKI),,0,"Streptomyces sp.",Streptomyces
118143,"ST011254(HKI), BI 07689",,0,"Streptomyces sp.",Streptomyces
119632,ST008391(HKI),,0,"Streptomyces sp.",Streptomyces
121121,"ST008679(HKI), A62",,0,"Streptomyces sp.",Streptomyces
122129,"ST011162(HKI), BI 07538",,0,"Streptomyces sp.",Streptomyces
123618,ST029157(HKI),,0,"Streptomyces sp.",Streptomyces
125107,"ST004106(HKI), BI 07270",,0,"Streptomyces sp.",Streptomyces
106947,"ST012899(HKI), BI 01705",,0,"Streptomyces sp.",Streptomyces
108436,ST029705(HKI),,0,"Streptomyces sp.",Streptomyces
123869,ST012100(HKI),,0,"Streptomyces sp.",Streptomyces
125358,ST022330(HKI),,0,"Streptomyces sp.",Streptomyces
107198,ST004376(HKI),,0,"Streptomyces sp.",Streptomyces
108687,ST030619(HKI),,0,"Streptomyces sp.",Streptomyces
110176,ST001725(HKI),,0,"Streptomyces sp.",Streptomyces
112673,"ST009285(HKI), BI 06702",,0,"Streptomyces sp.",Streptomyces
114162,"ST014762(HKI), BI 03597",,0,"Streptomyces sp.",Streptomyces
115651,"ST011976(HKI), BI 08053",,0,"Streptomyces sp.",Streptomyces
108938,"ST008682(HKI), A05",,0,"Streptomyces sp.",Streptomyces
110427,ST012639(HKI),,0,"Streptomyces sp.",Streptomyces
111435,"ST004170(HKI), BI 07433",,0,"Streptomyces sp.",Streptomyces
112924,"ST022024(HKI), BI 11086",,0,"Streptomyces sp.",Streptomyces
114413,ST003227(HKI),,0,"Streptomyces sp.",Streptomyces
115902,ST019718(HKI),,0,"Streptomyces sp.",Streptomyces
116910,"ST015256(HKI), BI 04095",,0,"Streptomyces sp.",Streptomyces
118399,"ST016467(HKI), BI 05663",,0,"Streptomyces sp.",Streptomyces
119888,"ST014944(HKI), BI 03775",,0,"Streptomyces sp.",Streptomyces
121377,ST010981(HKI),,0,"Streptomyces sp.",Streptomyces
122385,ST012271(HKI),,0,"Streptomyces sp.",Streptomyces
116153,ST010975(HKI),,0,"Streptomyces sp.",Streptomyces
117161,ST008135(HKI),,0,"Streptomyces sp.",Streptomyces
118650,"ST006260(HKI), 17a/27",,0,"Streptomyces sp.",Streptomyces
120139,ST007631(HKI),,0,"Streptomyces sp.",Streptomyces
121628,ST026235(HKI),,0,"Streptomyces sp.",Streptomyces
122636,"ST007085(HKI), 590-28",,0,"Streptomyces sp.",Streptomyces
124125,"ST016062(HKI), BI 05013",,0,"Streptomyces sp.",Streptomyces
125614,ST004598(HKI),,0,"Streptomyces sp.",Streptomyces
157891,A9-2,"DSM 30945",0,"Streptomyces sp.",Streptomyces
107454,ST017475(HKI),,0,"Streptomyces sp.",Streptomyces
122887,ST009803(HKI),,0,"Streptomyces sp.",Streptomyces
124376,"ST016732(HKI), BI 06094",,0,"Streptomyces sp.",Streptomyces
125865,"ST003151(HKI), BI 09700",,0,"Streptomyces sp.",Streptomyces
106216,ST027583(HKI),,0,"Streptomyces sp.",Streptomyces
107705,"ST018409(HKI), BI 08396",,0,"Streptomyces sp.",Streptomyces
109194,"ST023539(HKI), GT20001453",,0,"Streptomyces sp.",Streptomyces
110683,ST005258(HKI),,0,"Streptomyces sp.",Streptomyces
111691,"ST031533(HKI), GT20044316",,0,"Streptomyces sp.",Streptomyces
113180,"ST018606(HKI), BI 08447",,0,"Streptomyces sp.",Streptomyces
114669,ST009833(HKI),,0,"Streptomyces sp.",Streptomyces
15715,190/74,"DSM 40689",0,"Streptomyces sp.",Streptomyces
109445,ST030783(HKI),,0,"Streptomyces sp.",Streptomyces
110934,"ST011777(HKI), SE14",,0,"Streptomyces sp.",Streptomyces
111942,ST029855(HKI),,0,"Streptomyces sp.",Streptomyces
113431,"ST006524(HKI), 478/14",,0,"Streptomyces sp.",Streptomyces
114920,ST002306(HKI),,0,"Streptomyces sp.",Streptomyces
116409,"ST016231(HKI), BI 05320",,0,"Streptomyces sp.",Streptomyces
117417,ST002435(HKI),,0,"Streptomyces sp.",Streptomyces
118906,"ST015532(HKI), BI 04376",,0,"Streptomyces sp.",Streptomyces
120395,ST005501(HKI),,0,"Streptomyces sp.",Streptomyces
121884,"ST015644(HKI), BI 04488",,0,"Streptomyces sp.",Streptomyces
117668,ST012335(HKI),,0,"Streptomyces sp.",Streptomyces
119157,"ST009286(HKI), BI 06703",,0,"Streptomyces sp.",Streptomyces
120646,"ST016135(HKI), BI 05152",,0,"Streptomyces sp.",Streptomyces
123143,"ST022233(HKI), BI 11262",,0,"Streptomyces sp.",Streptomyces
124632,"ST013943(HKI), BI 02754",,0,"Streptomyces sp.",Streptomyces
126121,ST001038(HKI),,0,"Streptomyces sp.",Streptomyces
105715,"ST021935(HKI), BI 10941",,0,"Streptomyces sp.",Streptomyces
106472,ST024050(HKI),,0,"Streptomyces sp.",Streptomyces
107961,STH00078(ZIMET),"HKI 0078",0,"Streptomyces sp.",Streptomyces
15972,LS143,"DSM 41805, CBMAI 0001",0,"Streptomyces sp.",Streptomyces
123394,ST005677(HKI),,0,"Streptomyces sp.",Streptomyces
124883,ST007385(HKI),,0,"Streptomyces sp.",Streptomyces
